route,location,url,avg_stars,your_stars,route_type,rating,pitches,length_,area_latitude,area_longitude,url_id,grade,star_ratings,suggested_ratings,on_to_do_lists,ticks,log_star_ratings,log_ticks,log_avg_stars,log_length,log_grade,log_on_to_do_lists,sqrt_star_ratings,sqrt_ticks,sqrt_avg_stars,sqrt_length,sqrt_grade
Maximilien,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898129/maximilien,1.0,-1,Boulder,V5+,1,15.0,37.41622,-118.45021000000001,107898129,5.25,1,1,2,0,0.30102999566398114,0.0,0.30102999566398114,1.2041199826559246,0.8603380065709936,0.47712125471966244,1.0,0.0,1.0,3.872983346207417,2.5
Control Technique,Slap Happy Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110781007/control-technique,1.3,-1,Boulder,V5-6,1,,37.41653,-118.44996,110781007,5.5,3,2,0,6,0.6020599913279623,0.8450980400142567,0.3617278360175928,,0.8750612633916999,0.0,1.7320508075688772,2.449489742783178,1.140175425099138,,2.5495097567963922
Big City Boy,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948292/big-city-boy,2.0,-1,Boulder,V6-,1,12.0,37.41728,-118.45034,107948292,5.75,4,2,2,4,0.6989700043360187,0.6989700043360187,0.47712125471966244,1.1139433523068367,0.8893017025063101,0.47712125471966244,2.0,2.0,1.4142135623730951,3.4641016151377544,2.598076211353316
DIRT is a Four Letter Word,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107017214/dirt-is-a-four-letter-word,1.0,-1,Boulder,V6-,1,8.0,37.415690000000005,-118.44957,107017214,5.75,2,1,0,1,0.47712125471966244,0.30102999566398114,0.30102999566398114,0.9542425094393249,0.8893017025063101,0.0,1.4142135623730951,1.0,1.0,2.8284271247461903,2.598076211353316
The Gleaner,Gleaner Boulder > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106099405/the-gleaner,3.1,-1,Boulder,V6,1,15.0,37.416309999999996,-118.44951,106099405,6.0,57,32,96,79,1.7634279935629371,1.9030899869919433,0.6127838567197355,1.2041199826559246,0.9030899869919434,1.9867717342662448,7.54983443527075,8.888194417315589,1.760681686165901,3.872983346207417,2.6457513110645907
The Hulk,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/105988462/the-hulk,3.7,-1,Boulder,V6,1,15.0,37.41747,-118.45136000000001,105988462,6.0,209,67,408,327,2.322219294733919,2.515873843711679,0.6720978579357174,1.2041199826559246,0.9030899869919434,2.611723308007342,14.45683229480096,18.083141320025124,1.9235384061671346,3.872983346207417,2.6457513110645907
Action Figure,Action Figure Cave > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068458/action-figure,2.9,-1,Boulder,V6,1,8.0,37.41749,-118.45018,106068458,6.0,54,25,78,64,1.7403626894942439,1.8129133566428552,0.5910646070264991,0.9542425094393249,0.9030899869919434,1.8976270912904412,7.3484692283495345,8.0,1.70293863659264,2.8284271247461903,2.6457513110645907
Little Country Girl,Little Country Girl Alcove > Action Figure Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107948331/little-country-girl,1.0,-1,Boulder,V6,1,12.0,37.41728,-118.45034,107948331,6.0,3,2,0,2,0.6020599913279623,0.47712125471966244,0.30102999566398114,1.1139433523068367,0.9030899869919434,0.0,1.7320508075688772,1.4142135623730951,1.0,3.4641016151377544,2.6457513110645907
Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106331192/rheinstor,2.6,-1,Boulder,V6,1,15.0,37.41788,-118.45147,106331192,6.0,9,6,3,9,1.0,1.0,0.5563025007672872,1.2041199826559246,0.9030899869919434,0.6020599913279623,3.0,3.0,1.61245154965971,3.872983346207417,2.6457513110645907
Vampyros Lesbos,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726288/vampyros-lesbos,2.6,-1,Boulder,V6,1,15.0,37.41788,-118.45147,111726288,6.0,5,3,0,4,0.7781512503836435,0.6989700043360187,0.5563025007672872,1.2041199826559246,0.9030899869919434,0.0,2.23606797749979,2.0,1.61245154965971,3.872983346207417,2.6457513110645907
Vampiric Sceptre,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726350/vampiric-sceptre,2.0,-1,Boulder,V6,1,,37.41788,-118.45147,111726350,6.0,1,1,1,0,0.30102999566398114,0.0,0.47712125471966244,,0.9030899869919434,0.30102999566398114,1.0,0.0,1.4142135623730951,,2.6457513110645907
Atari,Atari Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106044386/atari,3.9,-1,Boulder,V6 R,1,14.0,37.4165,-118.44828999999999,106044386,6.25,52,19,294,68,1.724275869600789,1.8388490907372552,0.6901960800285136,1.1760912590556811,0.9164539485499249,2.469822015978163,7.211102550927978,8.246211251235321,1.9748417658131499,3.7416573867739413,2.692582403567252
Oompa-Loompa,The Cracks On The Rim Right Side > Cracks On The Rim Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106977829/oompa-loompa,1.0,-1,Boulder,V6 PG13,1,15.0,37.416540000000005,-118.44872,106977829,6.0,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.2041199826559246,0.9030899869919434,0.0,1.0,0.0,1.0,3.872983346207417,2.6457513110645907
Take the Force of the Blow,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126727/take-the-force-of-the-blow,2.3,-1,Boulder,V6,1,12.0,37.41698,-118.45133,106126727,6.0,4,2,6,2,0.6989700043360187,0.47712125471966244,0.5185139398778874,1.1139433523068367,0.9030899869919434,0.8450980400142567,2.0,1.4142135623730951,1.51657508881031,3.4641016151377544,2.6457513110645907
Mister Witty,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126733/mister-witty,3.6,-1,Boulder,V6 PG13,1,15.0,37.41698,-118.45133,106126733,6.0,98,39,137,163,1.9956351945975497,2.214843848047698,0.662757831681574,1.2041199826559246,0.9030899869919434,2.1398790864012365,9.899494936611665,12.767145334803704,1.8973665961010275,3.872983346207417,2.6457513110645907
Every Color You Are,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126755/every-color-you-are,3.7,-1,Boulder,V6,1,15.0,37.41698,-118.45133,106126755,6.0,91,27,265,148,1.9637878273455551,2.173186268412274,0.6720978579357174,1.2041199826559246,0.9030899869919434,2.4248816366310666,9.539392014169456,12.165525060596439,1.9235384061671346,3.872983346207417,2.6457513110645907
Pappa Chubby,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106070999/pappa-chubby,2.2,-1,Boulder,V6,1,10.0,37.4161,-118.45012,106070999,6.0,5,4,3,4,0.7781512503836435,0.6989700043360187,0.5051499783199059,1.041392685158225,0.9030899869919434,0.6020599913279623,2.23606797749979,2.0,1.4832396974191326,3.1622776601683795,2.6457513110645907
Piss and Vinegar,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111703806/piss-and-vinegar,0.0,-1,Boulder,V6,1,14.0,37.4161,-118.45012,111703806,6.0,2,1,0,0,0.47712125471966244,0.0,0.0,1.1760912590556811,0.9030899869919434,0.0,1.4142135623730951,0.0,0.0,3.7416573867739413,2.6457513110645907
The Clapper,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330624/the-clapper,3.1,-1,Boulder,V6,1,12.0,37.41533,-118.44877,106330624,6.0,64,23,58,87,1.8129133566428552,1.9444826721501687,0.6127838567197355,1.1139433523068367,0.9030899869919434,1.7708520116421442,8.0,9.327379053088816,1.760681686165901,3.4641016151377544,2.6457513110645907
WORK is a Four Letter Word,Work Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107541948/work-is-a-four-letter-word,2.4,-1,Boulder,V6,1,15.0,37.4156,-118.4494,107541948,6.0,14,5,3,13,1.1760912590556811,1.1461280356782377,0.531478917042255,1.2041199826559246,0.9030899869919434,0.6020599913279623,3.7416573867739413,3.605551275463989,1.5491933384829668,3.872983346207417,2.6457513110645907
Problem B,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045695/problem-b,1.0,-1,Boulder,V6,1,10.0,37.415690000000005,-118.44957,107045695,6.0,1,1,0,0,0.30102999566398114,0.0,0.30102999566398114,1.041392685158225,0.9030899869919434,0.0,1.0,0.0,1.0,3.1622776601683795,2.6457513110645907
Powis Traverse,Powis Boulder > Hand to Hand Combat Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107045640/powis-traverse,3.0,-1,Boulder,V6,1,15.0,37.41588,-118.44985,107045640,6.0,3,1,5,2,0.6020599913279623,0.47712125471966244,0.6020599913279623,1.2041199826559246,0.9030899869919434,0.7781512503836435,1.7320508075688772,1.4142135623730951,1.7320508075688772,3.872983346207417,2.6457513110645907
The French Connection,Maximilien Buttress > Hall of Mirrors Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107898134/the-french-connection,3.4,-1,Boulder,V6,1,18.0,37.41622,-118.45021000000001,107898134,6.0,26,7,70,59,1.4313637641589871,1.7781512503836434,0.6434526764861874,1.2787536009528289,0.9030899869919434,1.851258348719075,5.0990195135927845,7.681145747868608,1.8439088914585775,4.242640687119285,2.6457513110645907
The Twilight Zone,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106086641/the-twilight-zone,1.5,-1,Boulder,V6,1,10.0,37.41657,-118.44993000000001,106086641,6.0,2,1,2,2,0.47712125471966244,0.47712125471966244,0.3979400086720376,1.041392685158225,0.9030899869919434,0.47712125471966244,1.4142135623730951,1.4142135623730951,1.224744871391589,3.1622776601683795,2.6457513110645907
Wainright,More Smack Boulders > Top Gun Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106997254/wainright,2.0,-1,Boulder,V6,1,,37.4191,-118.4543,106997254,6.0,2,2,1,0,0.47712125471966244,0.0,0.47712125471966244,,0.9030899869919434,0.30102999566398114,1.4142135623730951,0.0,1.4142135623730951,,2.6457513110645907
Pop-A-Tendon Dyno,Fred Boulder > Savannah Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107940077/pop-a-tendon-dyno,2.0,-1,Boulder,V6,1,10.0,37.4182,-118.4521,107940077,6.0,4,1,6,3,0.6989700043360187,0.6020599913279623,0.47712125471966244,1.041392685158225,0.9030899869919434,0.8450980400142567,2.0,1.7320508075688772,1.4142135623730951,3.1622776601683795,2.6457513110645907
Crispin Waddy,Crispin Waddy Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470713/crispin-waddy,1.8,-1,Boulder,V6,1,12.0,37.4183,-118.45297,111470713,6.0,5,2,4,7,0.7781512503836435,0.9030899869919434,0.44715803134221915,1.1139433523068367,0.9030899869919434,0.6989700043360187,2.23606797749979,2.6457513110645907,1.3416407864998738,3.4641016151377544,2.6457513110645907
Crimpanzee,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470751/crimpanzee,1.0,-1,Boulder,V6,1,15.0,37.41816,-118.45296,111470751,6.0,1,1,1,0,0.30102999566398114,0.0,0.30102999566398114,1.2041199826559246,0.9030899869919434,0.30102999566398114,1.0,0.0,1.0,3.872983346207417,2.6457513110645907
Hematoma,Chimpanzee Boulder > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111470757/hematoma,3.0,-1,Boulder,V6 PG13,1,18.0,37.41816,-118.45296,111470757,6.0,1,1,2,0,0.30102999566398114,0.0,0.6020599913279623,1.2787536009528289,0.9030899869919434,0.47712125471966244,1.0,0.0,1.7320508075688772,4.242640687119285,2.6457513110645907
Son of Safesurfer,Safe Surfer Boulder > Split Melon Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/114170968/son-of-safesurfer,2.5,-1,Boulder,V6,1,17.0,37.417,-118.4509,114170968,6.0,2,2,4,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.2552725051033058,0.9030899869919434,0.6989700043360187,1.4142135623730951,1.0,1.5811388300841898,4.123105625617661,2.6457513110645907
Squeeze Job,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512399/squeeze-job,3.0,-1,Boulder,V6,1,12.0,37.41873,-118.45395,108512399,6.0,1,1,0,0,0.30102999566398114,0.0,0.6020599913279623,1.1139433523068367,0.9030899869919434,0.0,1.0,0.0,1.7320508075688772,3.4641016151377544,2.6457513110645907
Bigs Cafe,Cleopatra Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/108512416/bigs-cafe,3.0,-1,Boulder,V6,1,,37.41873,-118.45395,108512416,6.0,1,1,0,0,0.30102999566398114,0.0,0.6020599913279623,,0.9030899869919434,0.0,1.0,0.0,1.7320508075688772,,2.6457513110645907
Karma,Karma Alcove > Serengeti Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106952969/karma,3.1,-1,Boulder,V6+,1,12.0,37.41855,-118.45283,106952969,6.25,21,8,28,23,1.3424226808222062,1.380211241711606,0.6127838567197355,1.1139433523068367,0.9164539485499249,1.462397997898956,4.58257569495584,4.795831523312719,1.760681686165901,3.4641016151377544,2.692582403567252
Twilight Variation,BD Boulder > Wavy Gravy Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/112500020/twilight-variation,1.0,-1,Boulder,V6-7,1,6.0,37.41657,-118.44993000000001,112500020,6.5,2,1,0,1,0.47712125471966244,0.30102999566398114,0.30102999566398114,0.8450980400142567,0.9294189257142926,0.0,1.4142135623730951,1.0,1.0,2.449489742783178,2.7386127875258306
Orange Crush,Highbrow Area > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068427/orange-crush,2.0,-1,Boulder,V7-,1,8.0,37.4155,-118.44922,106068427,6.75,4,2,2,3,0.6989700043360187,0.6020599913279623,0.47712125471966244,0.9542425094393249,0.9420080530223132,0.47712125471966244,2.0,1.7320508075688772,1.4142135623730951,2.8284271247461903,2.7838821814150108
Rave,Slow Dance Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106381928/rave,3.2,-1,Boulder,V7,1,15.0,37.41624,-118.44938,106381928,7.0,47,26,88,66,1.6812412373755872,1.8260748027008262,0.6232492903979004,1.2041199826559246,0.9542425094393249,1.9493900066449126,6.855654600401044,8.12403840463596,1.7888543819998317,3.872983346207417,2.8284271247461903
Jug Start to Acid Wash Right,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107408757/jug-start-to-acid-wash-right,3.0,-1,Boulder,V7,1,,37.41625,-118.44931000000001,107408757,7.0,69,20,81,135,1.845098040014257,2.1335389083702174,0.6020599913279623,,0.9542425094393249,1.9138138523837167,8.306623862918075,11.61895003862225,1.7320508075688772,,2.8284271247461903
Jug Start to Acid Wash,Acid Wash Cave > Slow Dance/Gleaner Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/116582459/jug-start-to-acid-wash,3.0,-1,Boulder,V7,1,15.0,37.41625,-118.44931000000001,116582459,7.0,2,2,1,2,0.47712125471966244,0.47712125471966244,0.6020599913279623,1.2041199826559246,0.9542425094393249,0.30102999566398114,1.4142135623730951,1.4142135623730951,1.7320508075688772,3.872983346207417,2.8284271247461903
Disco Tramp,Happy Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/113904573/disco-tramp,2.3,-1,Boulder,V7,1,10.0,37.41747,-118.45136000000001,113904573,7.0,3,2,1,2,0.6020599913279623,0.47712125471966244,0.5185139398778874,1.041392685158225,0.9542425094393249,0.30102999566398114,1.7320508075688772,1.4142135623730951,1.51657508881031,3.1622776601683795,2.8284271247461903
Redrum,Solarium Boulder > Central Happiness Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106068436/redrum,2.6,-1,Boulder,V7,1,6.0,37.41737,-118.45125,106068436,7.0,17,9,46,23,1.2552725051033058,1.380211241711606,0.5563025007672872,0.8450980400142567,0.9542425094393249,1.6720978579357173,4.123105625617661,4.795831523312719,1.61245154965971,2.449489742783178,2.8284271247461903
Vampyros Rheinstor,Shadow Play Boulder > Sixty Foot Woman/Shadow Play Area > East Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/111726310/vampyros-rheinstor,2.3,-1,Boulder,V7,1,,37.41788,-118.45147,111726310,7.0,3,1,1,1,0.6020599913279623,0.30102999566398114,0.5185139398778874,,0.9542425094393249,0.30102999566398114,1.7320508075688772,1.0,1.51657508881031,,2.8284271247461903
Grotesque Old Woman,Desert Skies/Morning Dove Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106126749/grotesque-old-woman,2.8,-1,Boulder,V7 PG13,1,15.0,37.41698,-118.45133,106126749,7.0,13,5,17,17,1.1461280356782377,1.2552725051033058,0.57978359661681,1.2041199826559246,0.9542425094393249,1.2552725051033058,3.605551275463989,4.123105625617661,1.6733200530681511,3.872983346207417,2.8284271247461903
Extended Mr. Happy,Toxic Avenger Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/110386694/extended-mr-happy,2.0,-1,Boulder,V7,1,,37.4161,-118.45012,110386694,7.0,4,3,2,5,0.6989700043360187,0.7781512503836435,0.47712125471966244,,0.9542425094393249,0.47712125471966244,2.0,2.23606797749979,1.4142135623730951,,2.8284271247461903
Standing Ovation,Clapper Boulder > Clapper Area > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/107946166/standing-ovation,3.2,-1,Boulder,V7,1,12.0,37.41533,-118.44877,107946166,7.0,6,3,17,8,0.8450980400142567,0.9542425094393249,0.6232492903979004,1.1139433523068367,0.9542425094393249,1.2552725051033058,2.449489742783178,2.8284271247461903,1.7888543819998317,3.4641016151377544,2.8284271247461903
Westward Expansion,Hair Trigger Wall > Frontierland > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106279696/westward-expansion,2.5,-1,Boulder,V7,1,10.0,37.415490000000005,-118.44928,106279696,7.0,2,1,1,1,0.47712125471966244,0.30102999566398114,0.5440680443502756,1.041392685158225,0.9542425094393249,0.30102999566398114,1.4142135623730951,1.0,1.5811388300841898,3.1622776601683795,2.8284271247461903
Sabersonic,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106330645/sabersonic,1.8,-1,Boulder,V7,1,12.0,37.415690000000005,-118.44957,106330645,7.0,4,2,2,3,0.6989700043360187,0.6020599913279623,0.44715803134221915,1.1139433523068367,0.9542425094393249,0.47712125471966244,2.0,1.7320508075688772,1.3416407864998738,3.4641016151377544,2.8284271247461903
Sabres of Paradise,Sabres of Paradise > West Rim Area > Happy Boulders > Volcanic Tablelands (Happy/Sad Boulders) > Bishop Area > Sierra Eastside > California,https://www.mountainproject.com/route/106554767/sabres-of-paradise,3.7,-1,Boulder,V7,1,35.0,37.415690000000005,-118.44957,106554767,7.0,3,2,8,1,0.6020599913279623,0.30102999566398114,0.6720978579357174,1.556302500767287,0.9542425094393249,0.9542425094393249,1.7320508075688772,1.0,1.9235384061671346,5.916079783099616,2.8284271247461903
